,name,doi,pdf_link,brat_link,pdfminer_link,html_link,doi_link,Deposition Number(s),Space Group,Cell,element,info.source,info.formula,info.natoms,info.pld,info.lcd,info.density,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.bandgap,outputs.pbe.directgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.net_magmom
222,DUQCAU,s1600536809053598,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s1600536809053598.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s1600536809053598,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s1600536809053598.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s1600536809053598.html,http://dx.doi.org/10.1107/S1600536809053598,766689.0,P 21/c (14),"a 9.8834(5)Å b 8.2811(4)Å c 10.1818(5)Å, α 90° β 99.0530(10)° γ 90°",,CSD,Pr4C12H16O32,64,2.1443,2.77488,2.5507618541451107,PBE-D3BJ,"['Pr_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-442.99418086,-4.86928,-438.12490086,3.2190959999999995,True,2.150123,-1.068973,0.0
223,DUQCAU01,not_exist,,,,,not_exist,,,,,CSD,Pr4C12H16O32,64,2.13102,2.77928,2.548352563317049,PBE-D3BJ,"['Pr_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-442.99252984,-4.8688,-438.12372984,3.234082,True,2.160192,-1.07389,0.0
224,DUQSEO,b919243c,http://d.sunie.top:9009/material/convert/core_qmof_pdf/b919243c.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/b919243c,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/b919243c.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/b919243c.html,http://dx.doi.org/10.1039/b919243c,723064.0,I 21 21 21 (24),"a 8.8840(7)Å b 13.0930(6)Å c 13.1346(4)Å, α 90° β 90° γ 90°",,CSD,La2C14H18N20O10,64,1.56609,2.41007,2.0415933001847337,PBE-D3BJ,"['La 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-451.2174088,-5.17542,-446.0419888,3.506962,False,2.828477,-0.678485,0.0
225,DUYVEA,c5dt03738g,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c5dt03738g.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c5dt03738g,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c5dt03738g.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c5dt03738g.html,http://dx.doi.org/10.1039/C5DT03738G,1426874.0,P n a 21 (33),"a 7.087(5)Å b 17.669(5)Å c 17.793(5)Å, α 90.000(5)° β 90.000(5)° γ 90.000(5)°",,CSD,Cd4C72H80N16O20,192,3.51399,4.16254,1.5387563056553026,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1230.28874854,-14.24897,-1216.0397785399998,1.904319,True,1.221954,-0.682365,0.0
226,DUZPUL,zaac.201500567,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.201500567.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.201500567,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.201500567.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.201500567.html,http://dx.doi.org/10.1002/zaac.201500567,1408781.0,P 21/n (14),"a 14.2786(5)Å b 13.0268(4)Å c 17.8255(6)Å, α 90.00° β 95.847(3)° γ 90.00°",,CSD,Zn8C88H88N8O44,236,1.93952,4.90462,1.290431866959045,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1523.09517958,-14.39668,-1508.69849958,3.207839,True,1.081961,-2.125878,0.0
227,DUZWOM,zaac.201500581,http://d.sunie.top:9009/material/convert/core_qmof_pdf/zaac.201500581.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/zaac.201500581,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/zaac.201500581.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/zaac.201500581.html,http://dx.doi.org/10.1002/zaac.201500581,1404318.0,P 21/n (14),"a 11.7463(2)Å b 10.9570(2)Å c 15.8217(2)Å, α 90.00° β 91.7600(10)° γ 90.00°",,CSD,Mn12C32H40O48,132,3.37114,5.26826,1.5101396065719372,PBE-D3BJ,"['Mn_pv 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-901.20056423,-9.42567,-891.7748942300001,1.726689,False,1.63412,-0.092569,0.0
228,EBANAY,j.inoche.2011.06.017,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.inoche.2011.06.017.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.inoche.2011.06.017,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.inoche.2011.06.017.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.inoche.2011.06.017.html,http://dx.doi.org/10.1016/j.inoche.2011.06.017,805001.0,C 2/c (15),"a 17.7887(11)Å b 8.0987(5)Å c 11.1806(6)Å, α 90° β 97.835(3)° γ 90°",,CSD,Sr4C20H20O24,68,2.55148,3.54311,2.135811709294542,PBE-D3BJ,"['Sr_sv 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-456.59286975,-5.59908,-450.99378975,2.996073,False,2.419783,-0.57629,0.0
229,EBAWIQ,acs.cgd.6b01352,http://d.sunie.top:9009/material/convert/core_qmof_pdf/acs.cgd.6b01352.pdf,not_exist,not_exist,http://d.sunie.top:9009/material/convert/core_qmof_html/acs.cgd.6b01352.html,http://dx.doi.org/10.1021/acs.cgd.6b01352,1504239.0,P 21/c (14),"a 8.3661(6)Å b 29.139(2)Å c 18.8583(13)Å, α 90° β 94.3070(10)° γ 90°",,CSD,Ni6C168H116N24O28,342,2.98747,4.80153,1.2085672449402167,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-2385.29277845,-23.73596,-2361.55681845,1.024898,False,0.797342,-0.227556,12.0
230,EBEMEE,anie.200453923,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200453923.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200453923,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200453923.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200453923.html,http://dx.doi.org/10.1002/anie.200453923,230071.0,C 2/c (15),"a 25.02(7)Å b 11.44(2)Å c 13.78(2)Å, α 90° β 104.58(4)° γ 90°",,CSD,Cd4C64H40N24O16,148,3.43271,4.57504,1.6127838421994911,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1038.54539497,-12.08,-1026.46539497,1.059864,False,0.155061,-0.904803,0.0
231,EBEMII,anie.200453923,http://d.sunie.top:9009/material/convert/core_qmof_pdf/anie.200453923.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/anie.200453923,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/anie.200453923.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/anie.200453923.html,http://dx.doi.org/10.1002/anie.200453923,230072.0,C 2/c (15),"a 25.65(1)Å b 11.215(5)Å c 13.983(9)Å, α 90° β 105.6(1)° γ 90°",,CSD,Cd4C72H48N16O16,156,3.34621,4.5126,1.5898154669737576,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1080.08850453,-12.68892,-1067.39958453,1.6396380000000002,False,0.944489,-0.695149,0.0
232,EBEXEQ,c1ce05468f,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c1ce05468f.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c1ce05468f,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c1ce05468f.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c1ce05468f.html,http://dx.doi.org/10.1039/c1ce05468f,822771.0,P 41 (76),"a 10.3197(4)Å b 10.3197(4)Å c 14.0444(10)Å, α 90° β 90° γ 90°",,CSD,Gd4C44H36O28,112,3.64098,4.29341,1.803485437393786,PBE-D3BJ,"['Gd_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-777.02145393,-7.93931,-769.08214393,3.5568980000000003,False,1.514947,-2.041951,0.0
233,EBEXEQ01,c1ce05468f,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c1ce05468f.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c1ce05468f,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c1ce05468f.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c1ce05468f.html,http://dx.doi.org/10.1039/c1ce05468f,822773.0,P 43 (78),"a 10.339(2)Å b 10.339(2)Å c 14.057(6)Å, α 90° β 90° γ 90°",,CSD,Gd4C44H36O28,112,3.6355,4.29101,1.8025277400434807,PBE-D3BJ,"['Gd_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-777.02421539,-7.93771,-769.08650539,3.559219,False,1.513633,-2.045586,0.0
234,EBIPOX,s0022476616020244,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s0022476616020244.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s0022476616020244,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s0022476616020244.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s0022476616020244.html,http://dx.doi.org/10.1134/S0022476616020244,1426433.0,P 21 21 21 (19),"a 10.33318(13)Å b 11.76350(16)Å c 20.4524(3)Å, α 90° β 90° γ 90°",,CSD,Mn4Zn8C88H80N4O44,228,1.22952,2.51913,1.7504453335025398,PBE-D3BJ,"['Mn_pv 02Aug2007', 'Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1496.66030305,-16.85199,-1479.80831305,2.950143,True,2.240907,-0.709236,0.0
235,EBISEQ,cryst6100132,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cryst6100132.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cryst6100132,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cryst6100132.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cryst6100132.html,http://dx.doi.org/10.3390/cryst6100132,1436876.0,P 21/c (14),"a 10.8546(3)Å b 23.6261(7)Å c 9.6799(3)Å, α 90° β 104.140(3)° γ 90°",,CSD,Cd4C76H80N16O16,192,3.10379,4.59274,1.332283613230285,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1242.42496311,-12.043,-1230.38196311,2.980194,True,1.494006,-1.486188,0.0
236,EBOCOQ,c6ce02122k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c6ce02122k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c6ce02122k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c6ce02122k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c6ce02122k.html,http://dx.doi.org/10.1039/C6CE02122K,1481290.0,P n n a (52),"a 12.471(3)Å b 13.306(3)Å c 15.711(3)Å, α 90° β 90° γ 90°",,CSD,Zn4C72H56I8N8O16,164,2.54505,4.5124,1.6511573118573004,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1058.85939663,-12.02292,-1046.83647663,1.47783,True,-0.075405,-1.553235,0.0
237,ECAHOH,c1cc14115e,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c1cc14115e.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c1cc14115e,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c1cc14115e.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c1cc14115e.html,http://dx.doi.org/10.1039/c1cc14115e,833170.0,R 3 (148),"a 26.642(4)Å b 26.642(4)Å c 7.741(2)Å, α 90° β 90° γ 120°",,CSD,Cu3C54H48N6O12,123,4.81897,6.82153,1.211991222491822,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,True,-809.76978809,-8.44005,-801.32973809,0.4992989999999999,True,0.290498,-0.208801,3.0
238,ECEDEY,not_exist,,,,,not_exist,,,,,CSD,Ca2C48H44N4O20,118,1.23568,2.27601,1.4031955146040032,PBE-D3BJ,"['Ca_sv 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-787.92109585,-8.25627,-779.66482585,2.714155,True,2.033442,-0.680713,0.0
239,ECIWOC,cm010301n,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cm010301n.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cm010301n,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cm010301n.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cm010301n.html,http://dx.doi.org/10.1021/cm010301n,174369.0,P 21/c (14),"a 22.0278(14)Å b 6.7802(4)Å c 24.3992(15)Å, α 90.00° β 105.0960(10)° γ 90.00°",,CSD,Zn8C144H100N12O28,292,4.53427,4.84032,1.4128213593942354,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1998.20239257,-23.02277,-1975.17962257,2.5983460000000003,False,1.373384,-1.224962,0.0
240,ECUTON,s10904-012-9699-3,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s10904-012-9699-3.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s10904-012-9699-3,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s10904-012-9699-3.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s10904-012-9699-3.html,http://dx.doi.org/10.1007/s10904-012-9699-3,864342.0,P 21/n (14),"a 9.417(9)Å b 13.128(12)Å c 15.913(14)Å, α 90° β 90.00° γ 90°",,CSD,Zn4C64H60N28O16,172,1.3083,3.40568,1.550095312580811,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1155.00745132,-12.85444,-1142.15301132,1.887558,False,1.650725,-0.236833,0.0
241,EDABOC,s10904-011-9641-0,http://d.sunie.top:9009/material/convert/core_qmof_pdf/s10904-011-9641-0.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/s10904-011-9641-0,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/s10904-011-9641-0.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/s10904-011-9641-0.html,http://dx.doi.org/10.1007/s10904-011-9641-0,843088.0,P 1 (2),"a 7.7965(16)Å b 9.5743(19)Å c 11.464(2)Å, α 91.93(3)° β 105.87(3)° γ 103.38(3)°",,CSD,Pr2C24H24N2O12,64,2.48643,5.14574,1.7191856932711287,PBE-D3BJ,"['Pr_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,False,-432.48800853,-4.55321,-427.93479853,3.618385,True,1.895086,-1.723299,0.0
242,EDADET,ic051707v,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ic051707v.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ic051707v,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ic051707v.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ic051707v.html,http://dx.doi.org/10.1021/ic051707v,276071.0,P 21/c (14),"a 6.7981(12)Å b 11.978(2)Å c 13.515(3)Å, α 90° β 100.174(2)° γ 90°",,CSD,Pr4C32H24N4O32,96,0.86867,3.40776,2.364476073816065,PBE-D3BJ,"['Pr_3 07Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-687.41718426,-8.461,-678.95618426,3.014692,True,2.36696,-0.647732,0.0
243,EFEGOM,ja710973k,http://d.sunie.top:9009/material/convert/core_qmof_pdf/ja710973k.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/ja710973k,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/ja710973k.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/ja710973k.html,http://dx.doi.org/10.1021/ja710973k,695105.0,P 1 (1),"a 19.2200Å b 11.3400Å c 13.7980Å, α 90.0000° β 110.8200° γ 90.0000°",,CSD,Fe8C90H76O44,218,2.0108,3.21748,1.5298107514167227,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1479.89588248,-15.8906,-1464.00528248,0.155608,False,-0.328899,-0.484507,38.0
244,EHAFEA,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951040.0,P 1 (2),"a 10.509(2)Å b 11.480(3)Å c 13.426(3)Å, α 69.137(3)° β 78.671(4)° γ 63.564(3)°",,CSD,U3Yb2C30H26O40,101,3.09291,4.681,2.600215378064039,PBE-D3BJ,"['Yb_3 08Jul2013', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-730.18529287,-8.0777,-722.10759287,2.1032010000000003,False,0.6225,-1.480701,0.0
245,EHAFOK,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951042.0,P 1 (2),"a 10.8860(5)Å b 11.4737(4)Å c 13.4734(5)Å, α 69.544(3)° β 80.149(3)° γ 62.652(4)°",,CSD,Pr2U3C30H30O42,107,2.31177,4.61598,2.4769134956330583,PBE-D3BJ,"['Pr_3 07Sep2000', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-759.39513417,-8.55542,-750.83971417,2.081965,True,0.792598,-1.289367,0.0
246,EHAFUQ,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951043.0,P 1 (2),"a 10.8761(5)Å b 11.4866(6)Å c 13.4225(7)Å, α 69.4990(10)° β 79.9920(10)° γ 62.5060(10)°",,CSD,Nd2U3C30H30O42,107,2.33855,4.54377,2.5043965990066845,PBE-D3BJ,"['Nd_3 06Sep2000', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-759.42488612,-8.58991,-750.83497612,2.114655,True,0.825345,-1.28931,0.0
247,EHAGAX,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951044.0,P 1 (2),"a 10.6700(7)Å b 11.4911(8)Å c 13.4448(11)Å, α 69.159(7)° β 78.913(6)° γ 63.132(7)°",,CSD,Sm2U3C30H26O40,101,3.23755,4.66441,2.501140524238365,PBE-D3BJ,"['Sm_3 07Sep2000', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-730.02857689,-8.09276,-721.93581689,2.2419130000000003,False,0.774213,-1.4677,0.0
248,EHAGIF,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951046.0,P 1 (2),"a 10.587(13)Å b 11.487(13)Å c 13.372(16)Å, α 69.301(17)° β 79.25(2)° γ 63.140(18)°",,CSD,Gd2U3C30H26O40,101,3.0251,4.75197,2.528017121734917,PBE-D3BJ,"['Gd_3 06Sep2000', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-730.41938372,-8.17607,-722.2433137200001,2.054024,False,0.61231,-1.441714,0.0
249,EHAGOL,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951047.0,P 1 (2),"a 10.5675(11)Å b 11.5148(12)Å c 13.4306(14)Å, α 69.151(2)° β 78.569(2)° γ 63.2280(10)°",,CSD,Tb2U3C30H26O40,101,3.28869,4.81618,2.528142988667008,PBE-D3BJ,"['Tb_3 06Sep2000', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-730.23305905,-8.05262,-722.1804390499999,2.054087,False,0.579933,-1.474154,0.0
250,EHAGUR,cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_pdf/cplu.201402121.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/cplu.201402121,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/cplu.201402121.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/cplu.201402121.html,http://dx.doi.org/10.1002/cplu.201402121,951048.0,P 1 (2),"a 10.5363(6)Å b 11.4698(6)Å c 13.4114(7)Å, α 69.0280(10)° β 78.4060(10)° γ 63.4140(10)°",,CSD,Dy2U3C30H26O40,101,3.17138,4.67192,2.563239784287047,PBE-D3BJ,"['Dy_3 06Sep2000', 'U 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-730.2015618,-8.16052,-722.0410418,2.253542,False,0.815341,-1.438201,0.0
251,EJEFOP,00958972.2010.541905,http://d.sunie.top:9009/material/convert/core_qmof_pdf/00958972.2010.541905.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/00958972.2010.541905,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/00958972.2010.541905.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/00958972.2010.541905.html,http://dx.doi.org/10.1080/00958972.2010.541905,771177.0,P 1 (2),"a 12.148(3)Å b 13.123(6)Å c 13.980(7)Å, α 75.633(4)° β 64.450(6)° γ 67.616(2)°",,CSD,Cd4C72H52N12O16,156,2.37915,3.53028,1.6744803897293616,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1066.54632953,-12.62166,-1053.92466953,2.166949,False,2.047623,-0.119326,0.0
252,EJIDUW02,j.crci.2004.07.003,http://d.sunie.top:9009/material/convert/core_qmof_pdf/j.crci.2004.07.003.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/j.crci.2004.07.003,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/j.crci.2004.07.003.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/j.crci.2004.07.003.html,http://dx.doi.org/10.1016/j.crci.2004.07.003,237657.0,P 1 (2),"a 9.241(1)Å b 9.751(2)Å c 10.661(2)Å, α 106.93(3)° β 95.32(2)° γ 118.32(2)°",,CSD,Nd2C18H32O16,68,2.18108,3.05856,1.8088424956701368,PBE-D3BJ,"['Nd_3 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-421.40087878,-4.22426,-417.17661878,4.619683,False,2.976747,-1.642936,0.0
253,EJONOH,c000586j,http://d.sunie.top:9009/material/convert/core_qmof_pdf/c000586j.pdf,http://d.sunie.top:9020/index.xhtml#/material/convert/core_qmof_txt/c000586j,http://d.sunie.top:9009/material/convert/core_qmof_txt_pdfminer/c000586j.txt,http://d.sunie.top:9009/material/convert/core_qmof_html/c000586j.html,http://dx.doi.org/10.1039/c000586j,756331.0,P 1 (2),"a 8.2152(4)Å b 8.9387(4)Å c 12.3961(5)Å, α 109.8460(10)° β 92.6510(10)° γ 106.7250(10)°",,CSD,Co3C20H16N12O12,63,2.13871,3.27399,1.8527210560470515,PBE-D3BJ,"['Co 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,True,-443.51736929,-5.35877,-438.15859929,0.2751239999999999,False,1.207155,0.932031,9.0
